 price_in_rp ;address;district;city;bedrooms;bathrooms;land_size_m2;building_size_m2;floors;garages
 799000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;97.0;70.0;1.0;1.0
 959000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;96.0;80.0;2.0;0.0
 774000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;70.0;70.0;2.0;0.0
 995000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;80.0;90.0;2.0;1.0
 1400000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;2.0;112.0;71.0;2.0;0.0
 1050000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;72.0;90.0;2.0;2.0
 975000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;100.0;70.0;2.0;0.0
 620000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;72.0;50.0;1.0;1.0
 959000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;72.0;80.0;2.0;0.0
 875000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;100.0;66.0;1.0;0.0
 600000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;72.0;50.0;1.0;1.0
 807000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;42.0;63.0;2.0;1.0
 580000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;1.0;60.0;50.0;1.0;1.0
 679000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;63.0;45.0;1.0;1.0
 900000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;72.0;80.0;2.0;0.0
 849000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;70.0;90.0;2.0;2.0
 880000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;75.0;66.0;2.0;0.0
 695000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;2.0;65.0;58.0;2.0;0.0
 465000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;60.0;36.0;1.0;0.0
 857000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;2.0;42.0;62.0;2.0;1.0
 650000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;72.0;45.0;1.0;1.0
 145000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;4.0;3.0;175.0;140.0;1.0;0.0
 675000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;3.0;99.0;71.0;1.0;0.0
 350000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;66.0;57.0;1.0;1.0
 350000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;66.0;57.0;1.0;1.0
 2790000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;5.0;4.0;250.0;252.0;2.0;1.0
 2790000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;5.0;4.0;250.0;252.0;2.0;1.0
 2790000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;5.0;4.0;250.0;252.0;2.0;1.0
 750000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;78.0;54.0;1.0;0.0
 400000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;70.0;42.0;1.0;2.0
 1350000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;4.0;3.0;175.0;133.0;1.0;1.0
 1350000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;4.0;3.0;175.0;133.0;1.0;1.0
 750000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;78.0;54.0;1.0;0.0
 550000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;60.0;40.0;2.0;0.0
 700000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;3.0;2.0;78.0;54.0;1.0;2.0
 682000000.0 ;Jati Asih, Bekasi;jati asih;bekasi;2.0;1.0;63.0;45.0;1.0;0.0
 2300000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;3.0;3.0;200.0;300.0;2.0;0.0
 1200000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;3.0;2.0;165.0;90.0;1.0;1.0
 4300000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;4.0;3.0;382.0;350.0;2.0;0.0
 4500000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;4.0;4.0;612.0;376.0;2.0;0.0
 1250000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;3.0;2.0;112.0;65.0;1.0;1.0
 2300000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;3.0;2.0;160.0;127.0;2.0;0.0
 2200000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;3.0;2.0;160.0;127.0;1.0;0.0
 410000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;2.0;1.0;60.0;36.0;1.0;0.0
 1960000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;4.0;3.0;105.0;101.0;3.0;0.0
 875000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;2.0;2.0;66.0;42.0;1.0;0.0
 695000000.0 ;Grand Wisata, Bekasi;grand wisata;bekasi;2.0;2.0;60.0;58.0;1.0;0.0
 1800000000.0 ;Jatibening, Bekasi;jatibening;bekasi;4.0;3.0;140.0;170.0;2.0;0.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;90.0;2.0;2.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;90.0;2.0;2.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;90.0;2.0;2.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;90.0;2.0;2.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;90.0;2.0;2.0
 1250000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;105.0;100.0;2.0;0.0
 1690000000.0 ;Jatibening, Bekasi;jatibening;bekasi;5.0;5.0;182.0;300.0;2.0;0.0
 1620000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;3.0;92.0;170.0;2.0;1.0
 735000000.0 ;Jatibening, Bekasi;jatibening;bekasi;2.0;1.0;84.0;47.0;1.0;0.0
 1620000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;3.0;92.0;160.0;2.0;0.0
 2100000000.0 ;Jatibening, Bekasi;jatibening;bekasi;4.0;2.0;120.0;200.0;3.0;0.0
 799000000.0 ;Jatibening, Bekasi;jatibening;bekasi;2.0;1.0;92.0;48.0;1.0;0.0
 3400000000.0 ;Jatibening, Bekasi;jatibening;bekasi;4.0;2.0;160.0;285.0;2.0;0.0
 1250000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;3.0;123.0;165.0;2.0;0.0
 1200000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;77.0;109.0;2.0;0.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;90.0;2.0;0.0
 1350000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;160.0;205.0;2.0;0.0
 700000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;78.0;46.0;1.0;2.0
 2200000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;154.0;154.0;1.0;1.0
 703000000.0 ;Jatibening, Bekasi;jatibening;bekasi;2.0;1.0;75.0;55.0;2.0;1.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;108.0;2.0;0.0
 1050000000.0 ;Jatibening, Bekasi;jatibening;bekasi;3.0;2.0;72.0;108.0;2.0;1.0
 950000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;2.0;66.0;87.0;2.0;0.0
 2190000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;3.0;136.0;150.0;2.0;0.0
 950000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;2.0;66.0;87.0;2.0;1.0
 999000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;2.0;75.0;99.0;1.0;1.0
 2100000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;3.0;104.0;120.0;1.0;0.0
 545000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;1.0;72.0;42.0;1.0;0.0
 725000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;2.0;80.0;121.0;1.0;1.0
 463000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;1.0;60.0;29.0;1.0;0.0
 575000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;4.0;2.0;98.0;165.0;2.0;0.0
 320000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;1.0;108.0;135.0;1.0;1.0
 468000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;1.0;72.0;45.0;1.0;1.0
 168000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;1.0;60.0;29.0;1.0;1.0
 875000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;1.0;90.0;75.0;1.0;0.0
 496000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;1.0;72.0;36.0;1.0;0.0
 779000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;2.0;53.0;63.0;2.0;0.0
 800000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;1.0;90.0;69.0;1.0;1.0
 800000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;1.0;90.0;69.0;1.0;1.0
 764000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;3.0;78.0;83.0;2.0;0.0
 1150000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;4.0;3.0;105.0;140.0;1.0;0.0
 764000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;3.0;78.0;83.0;2.0;0.0
 42000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;2.0;60.0;40.0;1.0;0.0
 1350000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;2.0;2.0;180.0;150.0;1.0;1.0
 2200000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;4.0;2.0;210.0;230.0;2.0;0.0
 2000000000.0 ;Bekasi Utara, Bekasi;bekasi utara;bekasi;3.0;3.0;118.0;71.0;2.0;0.0
 625000000.0 ;Rawalumbu, Bekasi;rawalumbu;bekasi;2.0;1.0;75.0;48.0;1.0;0.0
 1000000000.0 ;Rawalumbu, Bekasi;rawalumbu;bekasi;4.0;2.0;150.0;196.0;2.0;1.0
 9000000000.0 ;Rawalumbu, Bekasi;rawalumbu;bekasi;36.0;36.0;939.0;500.0;1.0;0.0
 1600000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;2.0;2.0;119.0;100.0;2.0;1.0
 680000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;2.0;1.0;72.0;36.0;1.0;1.0
 490000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;2.0;1.0;72.0;45.0;1.0;0.0
 665000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;3.0;1.0;97.0;54.0;1.0;0.0
 445000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;2.0;1.0;97.0;54.0;1.0;0.0
 570000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;2.0;1.0;97.0;54.0;1.0;1.0
 1050000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;2.0;1.0;119.0;84.0;1.0;0.0
 1500000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;2.0;1.0;250.0;180.0;1.0;1.0
 665000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;3.0;1.0;97.0;54.0;1.0;0.0
 665000000.0 ;Tambun Selatan, Bekasi;tambun selatan;bekasi;3.0;1.0;97.0;54.0;1.0;0.0
 950000000.0 ;Harapan Baru, Bekasi;harapan baru;bekasi;3.0;2.0;66.0;87.0;2.0;0.0
 650000000.0 ;Harapan Baru, Bekasi;harapan baru;bekasi;2.0;1.0;72.0;60.0;1.0;1.0
 975000000.0 ;Harapan Baru, Bekasi;harapan baru;bekasi;3.0;1.0;120.0;60.0;1.0;0.0
 799000000.0 ;Pondokmelati, Bekasi;pondokmelati;bekasi;2.0;1.0;97.0;70.0;1.0;1.0
 3700000000.0 ;Pondokmelati, Bekasi;pondokmelati;bekasi;3.0;4.0;216.0;300.0;3.0;2.0
 950000000.0 ;Babelan, Bekasi;babelan;bekasi;3.0;2.0;66.0;87.0;2.0;0.0
 350000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;36.0;1.0;0.0
 524000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;40.0;66.0;1.0;0.0
 325000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;45.0;1.0;1.0
 325000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;45.0;1.0;1.0
 335000000.0 ;Babelan, Bekasi;babelan;bekasi;3.0;1.0;60.0;45.0;1.0;1.0
 310000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;45.0;1.0;1.0
 1500000000.0 ;Babelan, Bekasi;babelan;bekasi;3.0;2.0;120.0;88.0;1.0;0.0
 1500000000.0 ;Babelan, Bekasi;babelan;bekasi;3.0;2.0;120.0;88.0;1.0;0.0
 6640000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;72.0;39.0;1.0;0.0
 327000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;36.0;61.0;1.0;0.0
 332000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;36.0;61.0;1.0;2.0
 395000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;40.0;1.0;0.0
 168000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;29.0;1.0;0.0
 480000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;72.0;72.0;1.0;0.0
 395000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;40.0;1.0;0.0
 360000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;62.0;62.0;1.0;1.0
 350000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;72.0;45.0;1.0;1.0
 370000000.0 ;Babelan, Bekasi;babelan;bekasi;3.0;2.0;60.0;75.0;1.0;0.0
 320000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;45.0;1.0;0.0
 853000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;55.0;60.0;2.0;0.0
 550000000.0 ;Babelan, Bekasi;babelan;bekasi;2.0;1.0;60.0;36.0;1.0;0.0
 2200000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;4.0;4.0;162.0;230.0;2.0;0.0
 1950000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;4.0;2.0;220.0;200.0;2.0;1.0
 1960000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;3.0;2.0;90.0;85.0;2.0;0.0
 1150000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;4.0;2.0;90.0;150.0;2.0;0.0
 1800000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;2.0;3.0;120.0;84.0;1.0;0.0
 1400000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;3.0;2.0;130.0;150.0;1.0;1.0
 1400000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;3.0;2.0;130.0;150.0;1.0;1.0
 1250000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;3.0;2.0;90.0;81.0;1.0;0.0
 3250000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;5.0;3.0;255.0;280.0;2.0;0.0
 6750000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;5.0;4.0;337.0;550.0;2.0;0.0
 5000000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;5.0;5.0;343.0;400.0;2.0;0.0
 850000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;2.0;1.0;90.0;110.0;2.0;0.0
 1850000000.0 ;Kemang Pratama, Bekasi;kemang pratama;bekasi;3.0;2.0;215.0;135.0;1.0;0.0
 1080000000.0 ;Jatiraden, Bekasi;jatiraden;bekasi;2.0;2.0;105.0;90.0;2.0;1.0
 1200000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;2.0;165.0;90.0;1.0;1.0
 390000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;2.0;1.0;73.0;36.0;1.0;1.0
 2750000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;6.0;4.0;225.0;211.0;2.0;1.0
 2750000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;4.0;4.0;160.0;128.0;2.0;0.0
 590000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;2.0;153.0;150.0;1.0;1.0
 990000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;2.0;220.0;123.0;1.0;0.0
 2000000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;2.0;1.0;216.0;96.0;1.0;1.0
 635000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;2.0;1.0;55.0;86.0;1.0;0.0
 475000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;2.0;1.0;78.0;41.0;1.0;1.0
 525000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;2.0;60.0;80.0;1.0;0.0
 525000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;2.0;60.0;80.0;1.0;0.0
 1100000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;2.0;65.0;90.0;2.0;0.0
 2000000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;2.0;1.0;216.0;100.0;1.0;1.0
 764000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;3.0;78.0;83.0;2.0;0.0
 764000000.0 ;Bekasi Timur, Bekasi;bekasi timur;bekasi;3.0;3.0;78.0;83.0;2.0;0.0
 920000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;4.0;3.0;113.0;85.0;2.0;0.0
 774000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;3.0;2.0;70.0;70.0;2.0;0.0
 1700000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;3.0;2.0;125.0;160.0;2.0;0.0
 2800000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;4.0;4.0;209.0;300.0;2.0;1.0
 2800000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;6.0;5.0;209.0;300.0;2.0;1.0
 6000000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;6.0;4.0;500.0;450.0;3.0;0.0
 1700000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;3.0;2.0;102.0;150.0;2.0;1.0
 2800000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;6.0;5.0;209.0;300.0;2.0;2.0
 1250000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;2.0;2.0;98.0;80.0;1.0;1.0
 2850000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;3.0;3.0;181.0;180.0;2.0;0.0
 1800000000.0 ;Jatiwaringin, Bekasi;jatiwaringin;bekasi;3.0;3.0;90.0;135.0;2.0;0.0
 1000000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;2.0;90.0;70.0;2.0;0.0
 800000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;90.0;54.0;1.0;1.0
 895000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;3.0;1.0;120.0;120.0;1.0;0.0
 450000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;1.0;1.0;60.0;60.0;1.0;0.0
 1500000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;3.0;2.0;120.0;88.0;1.0;0.0
 590000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;90.0;54.0;1.0;0.0
 590000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;90.0;54.0;1.0;0.0
 1500000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;120.0;88.0;1.0;0.0
 1250000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;3.0;2.0;105.0;130.0;1.0;1.0
 1250000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;3.0;2.0;105.0;130.0;2.0;1.0
 970000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;3.0;2.0;56.0;63.0;2.0;0.0
 779000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;3.0;2.0;53.0;63.0;2.0;0.0
 550000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;90.0;54.0;1.0;0.0
 550000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;90.0;54.0;1.0;0.0
 375000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;72.0;60.0;1.0;2.0
 550000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;75.0;35.0;1.0;0.0
 455000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;72.0;45.0;1.0;0.0
 900000000.0 ;Tarumajaya, Bekasi;tarumajaya;bekasi;2.0;1.0;120.0;90.0;1.0;0.0
 967000000.0 ;Cikarang Selatan, Bekasi;cikarang selatan;bekasi;3.0;3.0;82.0;68.0;2.0;1.0
 1500000000.0 ;Cikarang Selatan, Bekasi;cikarang selatan;bekasi;5.0;2.0;240.0;150.0;1.0;1.0
 2300000000.0 ;Cikarang Selatan, Bekasi;cikarang selatan;bekasi;5.0;4.0;200.0;180.0;2.0;3.0
 390000000.0 ;Cikarang Selatan, Bekasi;cikarang selatan;bekasi;2.0;1.0;60.0;30.0;1.0;0.0
 409000000.0 ;Cikarang Selatan, Bekasi;cikarang selatan;bekasi;2.0;1.0;60.0;40.0;1.0;0.0
 168000000.0 ;Cikarang Selatan, Bekasi;cikarang selatan;bekasi;2.0;1.0;60.0;30.0;1.0;1.0
 300000000.0 ;Kebalen, Bekasi;kebalen;bekasi;2.0;1.0;60.0;36.0;1.0;0.0
 1650000000.0 ;Kayuringin Jaya, Bekasi;kayuringin jaya;bekasi;4.0;1.0;123.0;100.0;1.0;0.0
 450000000.0 ;Kayuringin Jaya, Bekasi;kayuringin jaya;bekasi;3.0;2.0;120.0;100.0;1.0;1.0
 900000000.0 ;Kayuringin Jaya, Bekasi;kayuringin jaya;bekasi;3.0;2.0;150.0;100.0;1.0;0.0
 750000000.0 ;Bintara, Bekasi;bintara;bekasi;3.0;2.0;50.0;100.0;2.0;1.0
 1050000000.0 ;Bintara, Bekasi;bintara;bekasi;3.0;2.0;72.0;90.0;2.0;2.0
 2500000000.0 ;Bintara, Bekasi;bintara;bekasi;3.0;2.0;194.0;200.0;1.0;0.0
 300000000.0 ;Bintara, Bekasi;bintara;bekasi;2.0;1.0;52.0;45.0;1.0;0.0
 795000000.0 ;Bintara, Bekasi;bintara;bekasi;4.0;2.0;90.0;150.0;2.0;0.0
 1000000000.0 ;Bintara, Bekasi;bintara;bekasi;3.0;2.0;72.0;108.0;2.0;0.0
 1900000000.0 ;Bintara, Bekasi;bintara;bekasi;3.0;2.0;136.0;66.0;1.0;0.0
 1180000000.0 ;Jatirangga, Bekasi;jatirangga;bekasi;3.0;3.0;84.0;77.0;2.0;0.0
 1430000000.0 ;Jatirangga, Bekasi;jatirangga;bekasi;4.0;3.0;105.0;95.0;2.0;0.0
 1180000000.0 ;Jatirangga, Bekasi;jatirangga;bekasi;3.0;2.0;84.0;77.0;2.0;1.0
 400000000.0 ;Cikarang, Bekasi;cikarang;bekasi;2.0;1.0;60.0;38.0;1.0;0.0
 1470000000.0 ;Cikarang, Bekasi;cikarang;bekasi;2.0;2.0;84.0;62.0;2.0;0.0
 440000000.0 ;Cikarang, Bekasi;cikarang;bekasi;2.0;2.0;78.0;54.0;1.0;0.0
 324000000.0 ;Cikarang, Bekasi;cikarang;bekasi;2.0;1.0;72.0;36.0;1.0;0.0
 764000000.0 ;Cikarang, Bekasi;cikarang;bekasi;3.0;3.0;78.0;83.0;2.0;0.0
 764000000.0 ;Cikarang, Bekasi;cikarang;bekasi;3.0;3.0;78.0;83.0;2.0;0.0
 764000000.0 ;Cikarang, Bekasi;cikarang;bekasi;3.0;3.0;78.0;83.0;2.0;0.0
 1900000000.0 ;Jati Mekar, Bekasi;jati mekar;bekasi;3.0;3.0;150.0;195.0;2.0;0.0
 650000000.0 ;Jati Mekar, Bekasi;jati mekar;bekasi;2.0;2.0;50.0;68.0;2.0;0.0
 1450000000.0 ;Jati Mekar, Bekasi;jati mekar;bekasi;4.0;3.0;158.0;272.0;2.0;2.0
 650000000.0 ;Jati Mekar, Bekasi;jati mekar;bekasi;2.0;2.0;50.0;68.0;2.0;0.0
 925000000.0 ;Jati Mekar, Bekasi;jati mekar;bekasi;3.0;2.0;108.0;80.0;1.0;0.0
 950000000.0 ;Duta Harapan, Bekasi;duta harapan;bekasi;3.0;2.0;66.0;87.0;2.0;0.0
 1300000000.0 ;Duta Harapan, Bekasi;duta harapan;bekasi;4.0;2.0;95.0;150.0;2.0;0.0
 1350000000.0 ;Duta Harapan, Bekasi;duta harapan;bekasi;4.0;2.0;95.0;150.0;2.0;1.0
 490000000.0 ;Jati Sari, Bekasi;jati sari;bekasi;2.0;1.0;66.0;30.0;1.0;0.0
 650000000.0 ;Pejuang, Bekasi;pejuang;bekasi;3.0;2.0;120.0;100.0;1.0;1.0
 770000000.0 ;Pejuang, Bekasi;pejuang;bekasi;2.0;1.0;91.0;60.0;1.0;0.0
 720000000.0 ;Pejuang, Bekasi;pejuang;bekasi;2.0;1.0;100.0;85.0;1.0;1.0
 875000000.0 ;Pejuang, Bekasi;pejuang;bekasi;3.0;2.0;66.0;100.0;2.0;1.0
 875000000.0 ;Pejuang, Bekasi;pejuang;bekasi;3.0;2.0;66.0;100.0;2.0;1.0
 875000000.0 ;Pejuang, Bekasi;pejuang;bekasi;3.0;2.0;66.0;100.0;2.0;1.0
 1490000000.0 ;Galaxy, Bekasi;galaxy;bekasi;3.0;2.0;72.0;135.0;2.0;0.0
 2750000000.0 ;Galaxy, Bekasi;galaxy;bekasi;4.0;3.0;168.0;250.0;1.0;0.0
 1900000000.0 ;Galaxy, Bekasi;galaxy;bekasi;3.0;2.0;72.0;110.0;1.0;0.0
 1900000000.0 ;Galaxy, Bekasi;galaxy;bekasi;3.0;2.0;72.0;110.0;2.0;0.0
 2500000000.0 ;Galaxy, Bekasi;galaxy;bekasi;3.0;4.0;200.0;400.0;3.0;0.0
 1590000000.0 ;Galaxy, Bekasi;galaxy;bekasi;5.0;3.0;150.0;165.0;2.0;0.0
 3100000000.0 ;Galaxy, Bekasi;galaxy;bekasi;5.0;3.0;179.0;250.0;2.0;0.0
